Time	Channel A	Channel B
(s)	(V)	(V)

-0.67428018	3.69555900	0.08735237
-0.67414685	3.69555900	0.08735237
-0.67401351	3.69555900	0.00000000
-0.67388018	3.69555900	0.08735237
-0.67374684	3.69555900	0.08735237
-0.67361350	3.69555900	0.08735237
-0.67348017	3.69555900	0.08735237
-0.67334683	3.69555900	0.08735237
-0.67321350	3.60759100	0.08735237
-0.67308016	3.69555900	0.00000000
-0.67294682	3.69555900	0.00000000
-0.67281349	3.60759100	0.08735237
-0.67268015	3.69555900	0.08735237
-0.67254682	3.69555900	0.08735237
-0.67241348	3.69555900	0.08735237
-0.67228014	3.69555900	0.00000000
-0.67214681	3.69555900	0.08735237
-0.67201347	3.69555900	0.00000000
-0.67188014	3.69555900	0.00000000
-0.67174680	3.69555900	0.08735237
-0.67161346	3.69555900	0.00000000
-0.67148013	3.60759100	0.08735237
-0.67134679	3.69555900	0.08735237
-0.67121346	3.69555900	0.08735237
-0.67108012	3.69555900	0.08735237
-0.67094678	3.69555900	0.00000000
-0.67081345	3.69555900	0.00000000
-0.67068011	3.60759100	0.00000000
-0.67054678	3.69555900	0.00000000
-0.67041344	3.69555900	0.00000000
-0.67028010	3.69555900	0.08735237
-0.67014677	3.69555900	0.00000000
-0.67001343	3.69555900	0.00000000
-0.66988010	3.69555900	0.08735237
-0.66974676	3.69555900	0.08735237
-0.66961342	3.69555900	0.08735237
-0.66948009	3.69555900	0.08735237
-0.66934675	3.69555900	0.08735237
-0.66921342	3.69555900	0.00000000
-0.66908008	3.69555900	0.08735237
-0.66894674	3.69555900	0.00000000
-0.66881341	3.69555900	0.00000000
-0.66868007	3.69555900	0.00000000
-0.66854674	3.69555900	0.00000000
-0.66841340	3.69555900	0.00000000
-0.66828006	3.69555900	0.08735237
-0.66814673	3.69555900	0.08735237
-0.66801339	3.69555900	0.08735237
-0.66788006	3.69555900	0.08735237
-0.66774672	3.69555900	0.08735237
-0.66761338	3.69555900	0.08735237
-0.66748005	3.69555900	0.08735237
-0.66734671	3.69555900	0.08735237
-0.66721338	3.69555900	0.08735237
-0.66708004	3.69555900	0.08735237
-0.66694670	3.69555900	0.08735237
-0.66681337	3.69555900	0.08735237
-0.66668003	3.69555900	0.08735237
-0.66654670	3.69555900	0.00000000
-0.66641336	3.69555900	0.08735237
-0.66628002	3.69555900	0.08735237
-0.66614669	3.69555900	0.08735237
-0.66601335	3.69555900	0.08735237
-0.66588002	3.69555900	0.08735237
-0.66574668	3.69555900	0.08735237
-0.66561334	3.69555900	0.08735237
-0.66548001	3.69555900	0.08735237
-0.66534667	3.69555900	0.08735237
-0.66521334	3.69555900	0.00000000
-0.66508000	3.69555900	0.08735237
-0.66494666	3.69555900	0.08735237
-0.66481333	3.69555900	0.08735237
-0.66467999	3.69555900	0.08735237
-0.66454666	3.69555900	0.08735237
-0.66441332	3.69555900	0.08735237
-0.66427998	3.69555900	0.08735237
-0.66414665	3.69555900	0.08735237
-0.66401331	3.69555900	0.00000000
-0.66387998	3.69555900	0.00000000
-0.66374664	3.69555900	0.08735237
-0.66361330	3.69555900	0.00000000
-0.66347997	3.69555900	0.00000000
-0.66334663	3.69555900	0.08735237
-0.66321330	3.69555900	0.08735237
-0.66307996	3.69555900	0.08735237
-0.66294662	3.69555900	0.08735237
-0.66281329	3.69555900	0.00000000
-0.66267995	3.69555900	0.08735237
-0.66254662	3.69555900	0.00000000
-0.66241328	3.69555900	0.08735237
-0.66227994	3.69555900	0.08735237
-0.66214661	3.69555900	0.08735237
-0.66201327	3.69555900	0.08735237
-0.66187994	3.69555900	0.08735237
-0.66174660	3.69555900	0.00000000
-0.66161326	3.69555900	0.08735237
-0.66147993	3.69555900	0.08735237
-0.66134659	3.69555900	0.08735237
-0.66121326	3.69555900	0.00000000
-0.66107992	3.69555900	0.08735237
-0.66094658	3.69555900	0.08735237
-0.66081325	3.69555900	0.08735237
-0.66067991	3.69555900	0.08735237
-0.66054658	3.69555900	0.08735237
-0.66041324	3.69555900	0.00000000
-0.66027990	3.69555900	0.08735237
-0.66014657	3.69555900	0.08735237
-0.66001323	3.69555900	0.08735237
-0.65987990	3.69555900	0.08735237
-0.65974656	3.69555900	0.00000000
-0.65961322	3.69555900	0.08735237
-0.65947989	3.69555900	0.08735237
-0.65934655	3.69555900	0.08735237
-0.65921322	3.69555900	0.08735237
-0.65907988	3.69555900	0.08735237
-0.65894654	3.69555900	0.08735237
-0.65881321	3.69555900	0.08735237
-0.65867987	3.69555900	0.08735237
-0.65854654	3.69555900	0.08735237
-0.65841320	3.69555900	0.08735237
-0.65827986	3.69555900	0.00000000
-0.65814653	3.69555900	0.08735237
-0.65801319	3.69555900	0.08735237
-0.65787986	3.69555900	0.00000000
-0.65774652	3.69555900	0.08735237
-0.65761318	3.69555900	0.08735237
-0.65747985	3.69555900	0.00000000
-0.65734651	3.69555900	0.00000000
-0.65721318	3.69555900	0.00000000
-0.65707984	3.69555900	0.08735237
-0.65694650	3.69555900	0.08735237
-0.65681317	3.69555900	0.00000000
-0.65667983	3.69555900	0.08735237
-0.65654650	3.69555900	0.08735237
-0.65641316	3.69555900	0.08735237
-0.65627982	3.69555900	0.00000000
-0.65614649	3.69555900	0.08735237
-0.65601315	3.69555900	0.08735237
-0.65587982	3.69555900	0.08735237
-0.65574648	3.69555900	0.08735237
-0.65561314	3.69555900	0.08735237
-0.65547981	3.69555900	0.08735237
-0.65534647	3.69555900	0.00000000
-0.65521314	3.69555900	0.08735237
-0.65507980	3.69555900	0.08735237
-0.65494646	3.69555900	0.08735237
-0.65481313	3.69555900	0.08735237
-0.65467979	3.69555900	0.08735237
-0.65454646	3.69555900	0.08735237
-0.65441312	3.69555900	0.00000000
-0.65427978	3.69555900	0.00000000
-0.65414645	3.69555900	0.08735237
-0.65401311	3.69555900	0.00000000
-0.65387978	3.69555900	0.08735237
-0.65374644	3.69555900	0.08735237
-0.65361310	3.69555900	0.08735237
-0.65347977	3.69555900	0.08735237
-0.65334643	3.69555900	0.08735237
-0.65321310	3.69555900	0.00000000
-0.65307976	3.69555900	0.08735237
-0.65294642	3.69555900	0.00000000
-0.65281309	3.69555900	0.08735237
-0.65267975	3.69555900	0.08735237
-0.65254642	3.69555900	0.00000000
-0.65241308	3.69555900	0.00000000
-0.65227974	3.69555900	0.08735237
-0.65214641	3.69555900	0.08735237
-0.65201307	3.69555900	0.08735237
-0.65187974	3.69555900	0.08735237
-0.65174640	3.69555900	0.08735237
-0.65161306	3.69555900	0.08735237
-0.65147973	3.69555900	0.08735237
-0.65134639	3.69555900	0.08735237
-0.65121306	3.69555900	0.08735237
-0.65107972	3.69555900	0.08735237
-0.65094638	3.78352600	0.00000000
-0.65081305	3.78352600	0.08735237
-0.65067971	3.69555900	0.08735237
-0.65054638	3.78352600	0.08735237
-0.65041304	3.69555900	0.08735237
-0.65027970	3.69555900	0.08735237
-0.65014637	3.69555900	0.08735237
-0.65001303	3.69555900	0.00000000
-0.64987970	3.69555900	0.00000000
-0.64974636	3.69555900	0.08735237
-0.64961302	3.69555900	0.00000000
-0.64947969	3.69555900	0.08735237
-0.64934635	3.69555900	0.08735237
-0.64921302	3.69555900	0.00000000
-0.64907968	3.69555900	0.08735237
-0.64894634	3.69555900	0.08735237
-0.64881301	3.69555900	0.08735237
-0.64867967	3.69555900	0.08735237
-0.64854634	3.69555900	0.08735237
-0.64841300	3.69555900	0.08735237
-0.64827966	3.69555900	0.08735237
-0.64814633	3.69555900	0.08735237
-0.64801299	3.69555900	0.08735237
-0.64787966	3.69555900	0.08735237
-0.64774632	3.69555900	0.08735237
-0.64761298	3.69555900	0.08735237
-0.64747965	3.69555900	0.08735237
-0.64734631	3.69555900	0.08735237
-0.64721298	3.69555900	0.08735237
-0.64707964	3.69555900	0.08735237
-0.64694630	3.69555900	0.08735237
-0.64681297	3.69555900	0.00000000
-0.64667963	3.69555900	0.08735237
-0.64654630	3.69555900	0.08735237
-0.64641296	3.69555900	0.08735237
-0.64627962	3.69555900	0.00000000
-0.64614629	3.69555900	0.08735237
-0.64601295	3.69555900	0.08735237
-0.64587962	3.69555900	0.08735237
-0.64574628	3.69555900	0.08735237
-0.64561294	3.69555900	0.08735237
-0.64547961	3.69555900	0.08735237
-0.64534627	3.69555900	0.08735237
-0.64521294	3.69555900	0.08735237
-0.64507960	3.78352600	0.08735237
-0.64494626	3.69555900	0.08735237
-0.64481293	3.69555900	0.08735237
-0.64467959	3.78352600	0.08735237
-0.64454626	3.69555900	0.08735237
-0.64441292	3.69555900	0.08735237
-0.64427958	3.69555900	0.00000000
-0.64414625	3.69555900	0.08735237
-0.64401291	3.69555900	0.08735237
-0.64387958	3.78352600	0.08735237
-0.64374624	3.78352600	0.08735237
-0.64361290	3.69555900	0.00000000
-0.64347957	3.78352600	0.08735237
-0.64334623	3.69555900	0.08735237
-0.64321290	3.78352600	0.08735237
-0.64307956	3.69555900	0.08735237
-0.64294622	3.69555900	0.00000000
-0.64281289	3.69555900	0.08735237
-0.64267955	3.69555900	0.08735237
-0.64254622	3.69555900	0.08735237
-0.64241288	3.69555900	0.08735237
-0.64227954	3.69555900	0.08735237
-0.64214621	3.69555900	0.08735237
-0.64201287	3.69555900	0.08735237
-0.64187954	3.69555900	0.08735237
-0.64174620	3.78352600	0.08735237
-0.64161286	3.69555900	0.08735237
-0.64147953	3.69555900	0.08735237
-0.64134619	3.69555900	0.00000000
-0.64121286	3.78352600	0.08735237
-0.64107952	3.69555900	0.08735237
-0.64094618	3.69555900	0.08735237
-0.64081285	3.69555900	0.08735237
-0.64067951	3.78352600	0.08735237
-0.64054618	3.69555900	0.08735237
-0.64041284	3.69555900	0.08735237
-0.64027950	3.78352600	0.08735237
-0.64014617	3.78352600	0.08735237
-0.64001283	3.69555900	0.08735237
-0.63987950	3.69555900	0.08735237
-0.63974616	3.69555900	0.08735237
-0.63961282	3.78352600	0.08735237
-0.63947949	3.69555900	0.08735237
-0.63934615	3.69555900	0.08735237
-0.63921282	3.69555900	0.08735237
-0.63907948	3.78352600	0.08735237
-0.63894614	3.78352600	0.08735237
-0.63881281	3.78352600	0.08735237
-0.63867947	3.78352600	0.08735237
-0.63854614	3.78352600	0.00000000
-0.63841280	3.78352600	0.08735237
-0.63827946	3.69555900	0.08735237
-0.63814613	3.69555900	0.08735237
-0.63801279	3.69555900	0.08735237
-0.63787946	3.69555900	0.08735237
-0.63774612	3.78352600	0.08735237
-0.63761278	3.78352600	0.08735237
-0.63747945	3.78352600	0.08735237
-0.63734611	3.69555900	0.08735237
-0.63721278	3.78352600	0.08735237
-0.63707944	3.69555900	0.08735237
-0.63694610	3.78352600	0.08735237
-0.63681277	3.69555900	0.08735237
-0.63667943	3.78352600	0.08735237
-0.63654610	3.69555900	0.08735237
-0.63641276	3.78352600	0.08735237
-0.63627942	3.78352600	0.08735237
-0.63614609	3.69555900	0.08735237
-0.63601275	3.78352600	0.08735237
-0.63587942	3.78352600	0.08735237
-0.63574608	3.78352600	0.08735237
-0.63561274	3.69555900	0.08735237
-0.63547941	3.78352600	0.08735237
-0.63534607	3.78352600	0.08735237
-0.63521274	3.78352600	0.08735237
-0.63507940	3.78352600	0.08735237
-0.63494606	3.78352600	0.08735237
-0.63481273	3.69555900	0.08735237
-0.63467939	3.78352600	0.08735237
-0.63454606	3.78352600	0.08735237
-0.63441272	3.78352600	0.08735237
-0.63427938	3.78352600	0.08735237
-0.63414605	3.69555900	0.08735237
-0.63401271	3.78352600	0.08735237
-0.63387938	3.78352600	0.08735237
-0.63374604	3.78352600	0.08735237
-0.63361270	3.69555900	0.08735237
-0.63347937	3.78352600	0.08735237
-0.63334603	3.69555900	0.08735237
-0.63321270	3.78352600	0.08735237
-0.63307936	3.69555900	0.08735237
-0.63294602	3.78352600	0.08735237
-0.63281269	3.78352600	0.08735237
-0.63267935	3.78352600	0.08735237
-0.63254602	3.69555900	0.08735237
-0.63241268	3.78352600	0.08735237
-0.63227934	3.69555900	0.08735237
-0.63214601	3.69555900	0.08735237
-0.63201267	3.78352600	0.08735237
-0.63187934	3.78352600	0.08735237
-0.63174600	3.69555900	0.08735237
-0.63161266	3.78352600	0.08735237
-0.63147933	3.69555900	0.17470470
-0.63134599	3.78352600	0.08735237
-0.63121266	3.78352600	0.17470470
-0.63107932	3.78352600	0.08735237
-0.63094598	3.78352600	0.08735237
-0.63081265	3.78352600	0.08735237
-0.63067931	3.78352600	0.08735237
-0.63054598	3.78352600	0.08735237
-0.63041264	3.78352600	0.08735237
-0.63027930	3.78352600	0.08735237
-0.63014597	3.78352600	0.08735237
-0.63001263	3.78352600	0.08735237
-0.62987930	3.78352600	0.08735237
-0.62974596	3.78352600	0.08735237
-0.62961262	3.78352600	0.17470470
-0.62947929	3.78352600	0.08735237
-0.62934595	3.78352600	0.17470470
-0.62921262	3.78352600	0.08735237
-0.62907928	3.78352600	0.08735237
-0.62894594	3.78352600	0.17470470
-0.62881261	3.69555900	0.17470470
-0.62867927	3.78352600	0.08735237
-0.62854594	3.78352600	0.17470470
-0.62841260	3.78352600	0.17470470
-0.62827926	3.78352600	0.17470470
-0.62814593	3.78352600	0.08735237
-0.62801259	3.78352600	0.08735237
-0.62787926	3.78352600	0.08735237
-0.62774592	3.69555900	0.08735237
-0.62761258	3.78352600	0.08735237
-0.62747925	3.78352600	0.08735237
-0.62734591	3.78352600	0.08735237
-0.62721258	3.78352600	0.08735237
-0.62707924	3.78352600	0.08735237
-0.62694590	3.69555900	0.08735237
-0.62681257	3.78352600	0.08735237
-0.62667923	3.78352600	0.08735237
-0.62654590	3.78352600	0.08735237
-0.62641256	3.78352600	0.08735237
-0.62627922	3.78352600	0.08735237
-0.62614589	3.78352600	0.17470470
-0.62601255	3.78352600	0.17470470
-0.62587922	3.78352600	0.17470470
-0.62574588	3.78352600	0.17470470
-0.62561254	3.78352600	0.17470470
-0.62547921	3.78352600	0.17470470
-0.62534587	3.78352600	0.08735237
-0.62521254	3.78352600	0.08735237
-0.62507920	3.78352600	0.08735237
-0.62494586	3.78352600	0.08735237
-0.62481253	3.78352600	0.08735237
-0.62467919	3.78352600	0.08735237
-0.62454586	3.78352600	0.08735237
-0.62441252	3.78352600	0.08735237
-0.62427918	3.78352600	0.08735237
-0.62414585	3.78352600	0.08735237
-0.62401251	3.78352600	0.08735237
-0.62387918	3.78352600	0.08735237
-0.62374584	3.78352600	0.08735237
-0.62361250	3.78352600	0.08735237
-0.62347917	3.78352600	0.08735237
-0.62334583	3.69555900	0.17470470
-0.62321250	3.78352600	0.17470470
-0.62307916	3.78352600	0.17470470
-0.62294582	3.78352600	0.17470470
-0.62281249	3.78352600	0.17470470
-0.62267915	3.78352600	0.17470470
-0.62254582	3.78352600	0.17470470
-0.62241248	3.78352600	0.17470470
-0.62227914	3.78352600	0.17470470
-0.62214581	3.78352600	0.17470470
-0.62201247	3.78352600	0.17470470
-0.62187914	3.78352600	0.17470470
-0.62174580	3.78352600	0.17470470
-0.62161246	3.78352600	0.17470470
-0.62147913	3.78352600	0.08735237
-0.62134579	3.78352600	0.17470470
-0.62121246	3.78352600	0.17470470
-0.62107912	3.78352600	0.08735237
-0.62094578	3.78352600	0.17470470
-0.62081245	3.78352600	0.17470470
-0.62067911	3.78352600	0.17470470
-0.62054578	3.78352600	0.17470470
-0.62041244	3.78352600	0.17470470
-0.62027910	3.78352600	0.17470470
-0.62014577	3.78352600	0.17470470
-0.62001243	3.78352600	0.17470470
-0.61987910	3.78352600	0.17470470
-0.61974576	3.78352600	0.17470470
-0.61961242	3.78352600	0.17470470
-0.61947909	3.78352600	0.17470470
-0.61934575	3.78352600	0.17470470
-0.61921242	3.78352600	0.17470470
-0.61907908	3.78352600	0.17470470
-0.61894574	3.78352600	0.08735237
-0.61881241	3.78352600	0.08735237
-0.61867907	3.78352600	0.17470470
-0.61854574	3.78352600	0.08735237
-0.61841240	3.78352600	0.08735237
-0.61827906	3.78352600	0.08735237
-0.61814573	3.78352600	0.08735237
-0.61801239	3.78352600	0.08735237
-0.61787906	3.78352600	0.08735237
-0.61774572	3.78352600	0.08735237
-0.61761238	3.78352600	0.08735237
-0.61747905	3.78352600	0.08735237
-0.61734571	3.78352600	0.08735237
-0.61721238	3.78352600	0.17470470
-0.61707904	3.78352600	0.17470470
-0.61694570	3.78352600	0.17470470
-0.61681237	3.78352600	0.17470470
-0.61667903	3.78352600	0.17470470
-0.61654570	3.78352600	0.17470470
-0.61641236	3.78352600	0.08735237
-0.61627902	3.78352600	0.17470470
-0.61614569	3.78352600	0.17470470
-0.61601235	3.78352600	0.17470470
-0.61587902	3.78352600	0.17470470
-0.61574568	3.78352600	0.17470470
-0.61561234	3.78352600	0.17470470
-0.61547901	3.78352600	0.17470470
-0.61534567	3.78352600	0.17470470
-0.61521234	3.78352600	0.17470470
-0.61507900	3.78352600	0.17470470
-0.61494566	3.78352600	0.17470470
-0.61481233	3.78352600	0.17470470
-0.61467899	3.78352600	0.17470470
-0.61454566	3.78352600	0.17470470
-0.61441232	3.78352600	0.17470470
-0.61427898	3.78352600	0.26205710
-0.61414565	3.78352600	0.26205710
-0.61401231	3.78352600	0.26205710
-0.61387898	3.78352600	0.17470470
-0.61374564	3.78352600	0.17470470
-0.61361230	3.78352600	0.26205710
-0.61347897	3.78352600	0.17470470
-0.61334563	3.78352600	0.17470470
-0.61321230	3.78352600	0.17470470
-0.61307896	3.78352600	0.17470470
-0.61294562	3.78352600	0.17470470
-0.61281229	3.78352600	0.17470470
-0.61267895	3.78352600	0.17470470
-0.61254562	3.78352600	0.17470470
-0.61241228	3.78352600	0.17470470
-0.61227894	3.78352600	0.17470470
-0.61214561	3.78352600	0.17470470
-0.61201227	3.78352600	0.17470470
-0.61187894	3.78352600	0.17470470
-0.61174560	3.78352600	0.17470470
-0.61161226	3.78352600	0.17470470
-0.61147893	3.78352600	0.17470470
-0.61134559	3.78352600	0.17470470
-0.61121226	3.78352600	0.17470470
-0.61107892	3.78352600	0.17470470
-0.61094558	3.78352600	0.17470470
-0.61081225	3.78352600	0.17470470
-0.61067891	3.78352600	0.17470470
-0.61054558	3.78352600	0.17470470
-0.61041224	3.78352600	0.17470470
-0.61027890	3.78352600	0.17470470
-0.61014557	3.78352600	0.17470470
-0.61001223	3.78352600	0.17470470
-0.60987890	3.78352600	0.17470470
-0.60974556	3.78352600	0.17470470
-0.60961222	3.78352600	0.17470470
-0.60947889	3.78352600	0.17470470
-0.60934555	3.78352600	0.17470470
-0.60921222	3.78352600	0.17470470
-0.60907888	3.78352600	0.17470470
-0.60894554	3.78352600	0.17470470
-0.60881221	3.78352600	0.17470470
-0.60867887	3.78352600	0.17470470
-0.60854554	3.78352600	0.17470470
-0.60841220	3.78352600	0.26205710
-0.60827886	3.78352600	0.17470470
-0.60814553	3.78352600	0.17470470
-0.60801219	3.78352600	0.17470470
-0.60787886	3.78352600	0.17470470
-0.60774552	3.78352600	0.17470470
-0.60761218	3.78352600	0.17470470
-0.60747885	3.78352600	0.17470470
-0.60734551	3.78352600	0.17470470
-0.60721218	3.78352600	0.17470470
-0.60707884	3.78352600	0.17470470
-0.60694550	3.78352600	0.17470470
-0.60681217	3.78352600	0.17470470
-0.60667883	3.78352600	0.17470470
-0.60654550	3.78352600	0.17470470
-0.60641216	3.78352600	0.26205710
-0.60627882	3.78352600	0.26205710
-0.60614549	3.78352600	0.26205710
-0.60601215	3.78352600	0.26205710
-0.60587882	3.78352600	0.26205710
-0.60574548	3.78352600	0.26205710
-0.60561214	3.78352600	0.26205710
-0.60547881	3.78352600	0.26205710
-0.60534547	3.78352600	0.26205710
-0.60521214	3.78352600	0.26205710
-0.60507880	3.78352600	0.26205710
-0.60494546	3.78352600	0.17470470
-0.60481213	3.78352600	0.17470470
-0.60467879	3.78352600	0.17470470
-0.60454546	3.87149400	0.17470470
-0.60441212	3.78352600	0.17470470
-0.60427878	3.78352600	0.17470470
-0.60414545	3.78352600	0.17470470
-0.60401211	3.78352600	0.17470470
-0.60387878	3.78352600	0.26205710
-0.60374544	3.78352600	0.26205710
-0.60361210	3.78352600	0.26205710
-0.60347877	3.78352600	0.26205710
-0.60334543	3.78352600	0.26205710
-0.60321210	3.78352600	0.26205710
-0.60307876	3.78352600	0.26205710
-0.60294542	3.78352600	0.26205710
-0.60281209	3.78352600	0.26205710
-0.60267875	3.78352600	0.26205710
-0.60254542	3.78352600	0.34940950
-0.60241208	3.78352600	0.26205710
-0.60227874	3.78352600	0.26205710
-0.60214541	3.78352600	0.26205710
-0.60201207	3.87149400	0.26205710
-0.60187874	3.78352600	0.26205710
-0.60174540	3.78352600	0.26205710
-0.60161206	3.78352600	0.26205710
-0.60147873	3.78352600	0.26205710
-0.60134539	3.78352600	0.26205710
-0.60121206	3.78352600	0.26205710
-0.60107872	3.78352600	0.26205710
-0.60094538	3.78352600	0.26205710
-0.60081205	3.78352600	0.26205710
-0.60067871	3.78352600	0.26205710
-0.60054538	3.78352600	0.26205710
-0.60041204	3.87149400	0.26205710
-0.60027870	3.78352600	0.26205710
-0.60014537	3.78352600	0.26205710
-0.60001203	3.78352600	0.26205710
-0.59987870	3.78352600	0.26205710
-0.59974536	3.78352600	0.26205710
-0.59961202	3.78352600	0.26205710
-0.59947869	3.78352600	0.26205710
-0.59934535	3.78352600	0.17470470
-0.59921202	3.78352600	0.26205710
-0.59907868	3.78352600	0.26205710
-0.59894534	3.78352600	0.26205710
-0.59881201	3.78352600	0.26205710
-0.59867867	3.78352600	0.26205710
-0.59854534	3.78352600	0.26205710
-0.59841200	3.87149400	0.26205710
-0.59827866	3.78352600	0.26205710
-0.59814533	3.78352600	0.26205710
-0.59801199	3.78352600	0.26205710
-0.59787866	3.78352600	0.34940950
-0.59774532	3.78352600	0.26205710
-0.59761198	3.78352600	0.34940950
-0.59747865	3.78352600	0.34940950
-0.59734531	3.78352600	0.34940950
-0.59721198	3.78352600	0.34940950
-0.59707864	3.78352600	0.34940950
-0.59694530	3.78352600	0.26205710
-0.59681197	3.78352600	0.34940950
-0.59667863	3.78352600	0.26205710
-0.59654530	3.78352600	0.26205710
-0.59641196	3.78352600	0.26205710
-0.59627862	3.78352600	0.26205710
-0.59614529	3.78352600	0.17470470
-0.59601195	3.78352600	0.26205710
-0.59587862	3.78352600	0.26205710
